"","Var1","Freq"
"1","2010-09",1.04838709677419
"2","2010-10",0.676923076923077
"3","2010-11",1.13636363636364
"4","2010-12",0.88
"5","2011-01",1.79545454545455
"6","2011-02",1.13924050632911
"7","2011-03",0.877777777777778
"8","2011-04",0.835443037974684
"9","2011-05",1.1969696969697
"10","2011-06",1.0253164556962
"11","2011-07",1.82716049382716
"12","2011-08",0.97972972972973
"13","2011-09",0.931034482758621
"14","2011-10",1.01481481481481
"15","2011-11",0.751824817518248
"16","2011-12",0.883495145631068
"17","2012-01",1.51648351648352
"18","2012-02",1.15942028985507
"19","2012-03",1.3
"20","2012-04",0.596153846153846
"21","2012-05",0.798387096774194
"22","2012-06",1.1010101010101
"23","2012-07",1.62385321100917
"24","2012-08",0.88135593220339
"25","2012-09",0.878205128205128
"26","2012-10",1.13138686131387
"27","2012-11",1.13548387096774
"28","2012-12",0.863636363636364
"29","2013-01",1.21052631578947
"30","2013-02",0.983695652173913
"31","2013-03",1.00552486187845
"32","2013-04",0.862637362637363
"33","2013-05",0.764331210191083
"34","2013-06",1.40833333333333
"35","2013-07",0.769230769230769
"36","2013-08",1.54615384615385
"37","2013-09",0.950248756218905
"38","2013-10",1.52356020942408
"39","2013-11",0.855670103092783
"40","2013-12",1.00803212851406
"41","2014-01",0.960159362549801
"42","2014-02",1.05809128630705
"43","2014-03",0.984313725490196
"44","2014-04",0.99203187250996
"45","2014-05",0.931726907630522
"46","2014-06",1.06465517241379
"47","2014-07",0.854251012145749
"48","2014-08",1.12796208530806
"49","2014-09",0.936974789915966
"50","2014-10",1.67713004484305
"51","2014-11",0.786096256684492
"52","2014-12",1.11224489795918
"53","2015-01",0.880733944954128
"54","2015-02",1.02430555555556
"55","2015-03",0.976271186440678
"56","2015-04",0.986111111111111
"57","2015-05",1.12676056338028
"58","2015-06",0.928125
"59","2015-07",1
"60","2015-08",1.16161616161616
"61","2015-09",0.910144927536232
"62","2015-10",1.49044585987261
"63","2015-11",0.67948717948718
"64","2015-12",0.930817610062893
"65","2016-01",1.03040540540541
"66","2016-02",1.01967213114754
"67","2016-03",1.0064308681672
"68","2016-04",0.859424920127795
"69","2016-05",0.962825278810409
"70","2016-06",0.895752895752896
"71","2016-07",1.02586206896552
"72","2016-08",1.07142857142857
"73","2016-09",1.34117647058824
"74","2016-10",0.833333333333333
"75","2016-11",0.628070175438596
"76","2016-12",1.06703910614525
"77","2017-01",1.01570680628272
"78","2017-02",0.948453608247423
"79","2017-03",1.0054347826087
"80","2017-04",1.04864864864865
"81","2017-05",0.907216494845361
"82","2017-06",1.02272727272727
"83","2017-07",0.961111111111111
"84","2017-08",1.20231213872832
"85","2017-09",0.971153846153846
"86","2017-10",1.1980198019802
"87","2017-11",0.838842975206612
"88","2017-12",1.03448275862069
"89","2018-01",1.03809523809524
"90","2018-02",0.775229357798165
"91","2018-03",1.62721893491124
"92","2018-04",0.861818181818182
"93","2018-05",0.991561181434599
"94","2018-06",0.987234042553191
"95","2018-07",0.90948275862069
"96","2018-08",1.01895734597156
"97","2018-09",1.13488372093023
"98","2018-10",0.991803278688525
"99","2018-11",0.929752066115702
"100","2018-12",0.893333333333333
"101","2019-01",1.12437810945274
"102","2019-02",1.07079646017699
"103","2019-03",0.0743801652892562
